Basic Bagpipe,36,2.9194104308390023
Basic Bagpipe,37,2.9194104308390023
Basic Bagpipe,38,2.9194104308390023
Basic Bagpipe,39,2.9194104308390023
Basic Bagpipe,40,2.9194104308390023
Basic Bagpipe,41,2.9194104308390023
Basic Bagpipe,42,2.9194104308390023
Basic Bagpipe,43,2.9194104308390023
Basic Bagpipe,44,2.9194104308390023
Basic Bagpipe,45,2.9194104308390023
Basic Bagpipe,46,2.9194104308390023
Basic Bagpipe,47,2.9194104308390023
Basic Bagpipe,48,6.8710430839002266
Basic Bagpipe,49,6.807233560090703
Basic Bagpipe,50,6.679750566893424
Basic Bagpipe,51,6.760453514739229
Basic Bagpipe,52,6.903764172335601
Basic Bagpipe,53,6.700839002267574
Basic Bagpipe,54,6.87952380952381
Basic Bagpipe,55,6.909931972789115
Basic Bagpipe,56,6.914308390022676
Basic Bagpipe,57,6.886235827664399
Basic Bagpipe,58,6.790453514739229
Basic Bagpipe,59,6.884965986394558
Basic Bagpipe,60,6.959909297052154
Basic Bagpipe,61,6.787142857142857
Basic Bagpipe,62,6.766802721088435
Basic Bagpipe,63,6.818117913832199
Basic Bagpipe,64,6.706462585034013
Basic Bagpipe,65,6.925147392290249
Basic Bagpipe,66,6.942403628117914
Basic Bagpipe,67,6.642834467120181
Basic Bagpipe,68,6.649614512471655
Basic Bagpipe,69,6.886235827664399
Basic Bagpipe,70,6.863696145124717
Basic Bagpipe,71,6.434965986394558
Basic Bagpipe,72,6.839773242630385
Bardic Fiddle,36,6.556848072562358
Bardic Fiddle,37,6.56514739229025
Bardic Fiddle,38,6.558095238095238
Bardic Fiddle,39,6.5449659863945575
Bardic Fiddle,40,6.541746031746031
Bardic Fiddle,41,6.5409750566893425
Bardic Fiddle,42,6.533106575963719
Bardic Fiddle,43,6.531746031746032
Bardic Fiddle,44,6.456190476190476
Bardic Fiddle,45,6.481111111111111
Bardic Fiddle,46,6.474308390022676
Bardic Fiddle,47,6.509909297052154
Bardic Fiddle,48,6.33328798185941
Bardic Fiddle,49,6.598503401360544
Bardic Fiddle,50,6.859433106575963
Bardic Fiddle,51,6.488072562358276
Bardic Fiddle,52,6.903764172335601
Bardic Fiddle,53,6.349773242630386
Bardic Fiddle,54,7.04875283446712
Bardic Fiddle,55,7.025555555555556
Bardic Fiddle,56,6.616938775510204
Bardic Fiddle,57,6.116689342403628
Bardic Fiddle,58,6.386643990929705
Bardic Fiddle,59,6.725328798185941
Bardic Fiddle,60,6.353265306122449
Bardic Fiddle,61,6.509909297052154
Bardic Fiddle,62,6.421020408163265
Bardic Fiddle,63,6.0948526077097505
Bardic Fiddle,64,6.456258503401361
Bardic Fiddle,65,6.796643990929705
Bardic Fiddle,66,6.5981179138321995
Bardic Fiddle,67,6.278480725623583
Bardic Fiddle,68,6.640566893424037
Bardic Fiddle,69,6.52984126984127
Bardic Fiddle,70,6.0665986394557825
Bardic Fiddle,71,6.064104308390022
Bardic Fiddle,72,6.06390022675737
Basic Bassoon,36,6.082290249433107
Basic Bassoon,37,5.973650793650793
Basic Bassoon,38,5.81421768707483
Basic Bassoon,39,5.949546485260771
Basic Bassoon,40,5.94172335600907
Basic Bassoon,41,5.756961451247165
Basic Bassoon,42,6.144739229024943
Basic Bassoon,43,6.0029931972789115
Basic Bassoon,44,6.092698412698413
Basic Bassoon,45,5.833469387755102
Basic Bassoon,46,5.77344671201814
Basic Bassoon,47,5.642426303854875
Basic Bassoon,48,6.269501133786848
Basic Bassoon,49,5.927732426303855
Basic Bassoon,50,6.085079365079365
Basic Bassoon,51,6.093786848072562
Basic Bassoon,52,5.691179138321996
Basic Bassoon,53,5.941995464852607
Basic Bassoon,54,6.0777097505668936
Basic Bassoon,55,6.107868480725624
Basic Bassoon,56,6.01108843537415
Basic Bassoon,57,5.793378684807256
Basic Bassoon,58,5.9543310657596376
Basic Bassoon,59,5.851496598639455
Basic Bassoon,60,5.955487528344671
Basic Bassoon,61,5.871541950113379
Basic Bassoon,62,6.3789569160997734
Basic Bassoon,63,5.866984126984127
Basic Bassoon,64,5.786848072562358
Basic Bassoon,65,5.92031746031746
Basic Bassoon,66,6.0626303854875285
Basic Bassoon,67,5.99687074829932
Basic Bassoon,68,5.872199546485261
Basic Bassoon,69,5.912517006802721
Basic Bassoon,70,5.888390022675737
Basic Bassoon,71,5.848548752834467
Basic Bassoon,72,5.848231292517007
Basic Fiddle,36,7.04390022675737
Basic Fiddle,37,7.044172335600907
Basic Fiddle,38,7.033174603174603
Basic Fiddle,39,7.036122448979592
Basic Fiddle,40,7.027369614512471
Basic Fiddle,41,7.024444444444445
Basic Fiddle,42,7.023265306122449
Basic Fiddle,43,7.0193650793650795
Basic Fiddle,44,7.657482993197279
Basic Fiddle,45,7.759002267573696
Basic Fiddle,46,9.209297052154195
Basic Fiddle,47,7.991065759637189
Basic Fiddle,48,8.107074829931973
Basic Fiddle,49,8.803219954648526
Basic Fiddle,50,9.484852607709751
Basic Fiddle,51,8.745192743764173
Basic Fiddle,52,8.565124716553289
Basic Fiddle,53,8.513151927437642
Basic Fiddle,54,8.817709750566893
Basic Fiddle,55,8.063560090702948
Basic Fiddle,56,8.730702947845804
Basic Fiddle,57,8.68718820861678
Basic Fiddle,58,8.585668934240363
Basic Fiddle,59,8.77421768707483
Basic Fiddle,60,8.107074829931973
Basic Fiddle,61,9.32530612244898
Basic Fiddle,62,9.296303854875283
Basic Fiddle,63,9.383333333333333
Basic Fiddle,64,9.252789115646259
Basic Fiddle,65,8.571156462585034
Basic Fiddle,66,9.209297052154195
